state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,retrieved_imu_packets,queued_imu_packets,apogee_predictor_queue_size,imu_packets_per_cycle,update_timestamp_ns
F,115,0,1740256965834432768,['estOrientQuaternion'],,,,,,,,,,,,,,0.2119104,0.94660121,-0.1713496,0.17227766,705.2086792,0.05000291,0.02499987,0.12305927,0.05691818,3.21031094,-0.25037351,0.25000823,1.11409009,2.82659054,-0.62192738,5.0142045,6.17287254,-8.94317245,3.90011454,3.34628201,-8.32124519,863.6738739,-30.13105195,-1.39353195,,,,,,2,2,0,2,1740256965836812449
F,115,0,1740256965835172864,,0.11549285,0.3282294,-0.03702017,3.21433473,-0.24059886,0.27023014,0.00018645,0.00060153,-0.00003542,0.0064274,-0.00047013,0.00054315,931.49957275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965836925710
F,115,0,1740256965836433664,['estOrientQuaternion'],,,,,,,,,,,,,,0.20878261,0.94727486,-0.17109111,0.17265019,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.2135098,-0.23879299,0.26532638,0.69365883,2.48350525,-0.13895081,4.5914073,5.77424908,-8.48342133,3.89774847,3.29074383,-8.34447098,860.66691589,-30.15208959,-0.7153187,,,,,,1,0,0,3,1740256965837624257
F,115,0,1740256965837173248,,0.06554559,0.32321426,-0.0172547,3.21831179,-0.23984475,0.27586228,0.00017544,0.00068549,-0.00005115,0.00644227,-0.00048617,0.00055759,931.58276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1740256965837906798
F,115,0,1740256965838432768,['estOrientQuaternion'],,,,,,,,,,,,,,0.20564446,0.94793755,-0.17084137,0.17302579,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.22336459,-0.24796964,0.27520806,1.19870543,3.55273223,-0.38438907,5.09414959,6.78758335,-8.75175858,3.89544415,3.23485112,-8.36736965,860.66691589,-30.17421406,-1.27031252,,,,,,3,3,0,3,1740256965837906798
F,115,0,1740256965839170816,,0.09784751,0.45139462,0.00469109,3.21818471,-0.24128821,0.28829923,0.00013345,0.00088854,0.00004936,0.0064387,-0.00048029,0.00057496,931.62939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,1740256965838196617
F,115,0,1740256965840429824,['estOrientQuaternion'],,,,,,,,,,,,,,0.20249887,0.94859034,-0.17059579,0.17340055,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.22184801,-0.241225,0.27884105,0.33520508,3.81461215,0.25260791,4.22832775,6.99330378,-8.13733482,3.89312243,3.17869163,-8.38994312,860.66691589,-30.19431816,-0.26798222,,,,,,3,0,0,3,1740256965838196617
F,115,0,1740256965841169152,,0.05339003,0.44781575,0.01924324,3.2178793,-0.24476217,0.30085641,0.00014812,0.00094286,0.00004186,0.0064364,-0.00049034,0.00060542,931.65551758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256965842499604
F,115,0,1740256965842429952,['estOrientQuaternion'],,,,,,,,,,,,,,0.19935092,0.94923085,-0.17035855,0.17377588,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.22017241,-0.24682252,0.29623908,1.05311692,4.85521841,0.13226178,4.94395113,7.97755241,-8.27987576,3.89083433,3.12233377,-8.41213799,860.66691589,-30.2155398,-0.81232322,,,,,,2,2,0,2,1740256965842831701
F,115,0,1740256965843168512,,0.15043643,0.56790125,0.03443791,3.21831322,-0.23743474,0.31049287,0.00024652,0.00110809,0.00007578,0.00643548,-0.00047661,0.00062738,931.67010498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965842942129
F,115,0,1740256965844428544,['estOrientQuaternion'],,,,,,,,,,,,,,0.19619927,0.94985884,-0.17013426,0.17415054,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.21914721,-0.24458779,0.30872792,0.66520542,4.9006753,0.31725323,4.55377245,7.96641731,-8.11671925,3.88856721,3.06574202,-8.43397236,860.66691589,-30.23596227,-0.4212859,,,,,,1,2,0,1,1740256965843624860
F,115,0,1740256965845164800,,0.16427717,0.64014959,0.0491683,3.21986556,-0.22710672,0.32533744,0.00040213,0.00132525,0.00010468,0.00643852,-0.00045672,0.00064986,931.67828369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1740256965843916994
F,115,0,1740256965846425600,['estOrientQuaternion'],,,,,,,,,,,,,,0.19304469,0.9504742,-0.16991629,0.17453097,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.2205205,-0.2349299,0.3158296,2.18641067,6.43805742,0.46295837,6.07282543,9.44699097,-7.99243832,3.88641477,3.00893331,-8.45539665,860.66691589,-30.2579103,-1.19121833,,,,,,3,0,0,1,1740256965843916994
F,115,0,1740256965847163136,,0.17494211,0.75127786,0.04404275,3.21092868,-0.22037618,0.34024778,0.00031507,0.00151921,0.00008488,0.00642916,-0.00043202,0.00068471,931.68286133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256965848508152
F,115,0,1740256965848425472,['estOrientQuaternion'],,,,,,,,,,,,,,0.18988669,0.95107526,-0.16970637,0.1749249,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.22192454,-0.21818031,0.33530191,1.41441345,7.11094904,0.4249177,5.29893303,10.0628109,-8.05144119,3.88451958,2.95186234,-8.47635841,860.66691589,-30.2791092,-0.80221763,,,,,,2,2,0,2,1740256965848851953
F,115,0,1740256965849162752,,0.16836601,0.78275788,0.02998354,3.19627213,-0.21364573,0.35450995,0.00037557,0.00163335,0.00006253,0.00638611,-0.00042353,0.00071466,931.6854248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965848964288
F,115,0,1740256965850424064,['estOrientQuaternion'],,,,,,,,,,,,,,0.18673587,0.95165956,-0.16951141,0.17532726,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.19813204,-0.21626653,0.35063681,1.98389232,8.12100887,0.35603595,5.86672974,11.01572227,-8.14077663,3.88283753,2.89471364,-8.49681282,860.66691589,-30.30104516,-1.17732109,,,,,,1,0,0,1,1740256965849612000
F,115,0,1740256965851164160,,0.15139574,0.81372511,0.00544838,3.1806376,-0.20834887,0.36891517,0.00028627,0.00160808,0.00001308,0.00636135,-0.00041886,0.00074509,931.68688965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256965854503236
F,115,0,1740256965852426240,['estOrientQuaternion'],,,,,,,,,,,,,,0.18359701,0.95222795,-0.16933185,0.17572956,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.18778396,-0.21444982,0.36580914,1.40507257,7.71661043,0.1366401,5.28629971,10.55421925,-8.38014698,3.88122725,2.83760905,-8.51678753,860.66691589,-30.32262686,-0.98206506,,,,,,2,2,0,2,1740256965854850871
F,115,0,1740256965853167360,,0.09643355,0.89859903,0.00638554,3.16137314,-0.20773019,0.38271341,0.00020143,0.00180851,0.00001213,0.0063215,-0.00040939,0.00076287,931.68768311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965854960891
F,115,0,1740256965854426880,['estOrientQuaternion'],,,,,,,,,,,,,,0.18046939,0.9527809,-0.16916271,0.17613459,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.16833782,-0.20563385,0.37275377,1.21190917,8.60297012,0.00891552,5.09162951,11.38351727,-8.5273571,3.87972021,2.78054738,-8.536273,860.66691589,-30.34417766,-0.97304113,,,,,,1,2,0,1,1740256965855618585
F,115,0,1740256965855167488,,0.00984184,0.967125,-0.0459848,3.14298129,-0.20504871,0.40418109,7.03e-6,0.00196395,-0.00008126,0.00627491,-0.00040744,0.00081476,931.68811035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256965855906386
F,115,0,1740256965856425984,['estOrientQuaternion'],,,,,,,,,,,,,,0.1773593,0.95331663,-0.16901068,0.1765403,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.14233232,-0.2073248,0.39835751,0.28903484,9.49769115,-0.19846766,4.16734791,12.22131824,-8.75370979,3.8783133,2.72362685,-8.55524254,860.66691589,-30.36501366,-0.62572969,,,,,,3,2,0,2,1740256965855906386
F,115,0,1740256965857164544,,-0.04702538,0.99667412,-0.04136521,3.12537837,-0.1984506,0.42170724,-0.00015039,0.00199832,-0.00013155,0.00624566,-0.0003989,0.00084596,931.68835449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965856027665
F,115,0,1740256965858423808,['estOrientQuaternion'],,,,,,,,,,,,,,0.17426218,0.95383579,-0.1688804,0.17694482,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.12961912,-0.20540014,0.41480437,-0.7073952,9.75022888,-0.83548123,3.16957474,12.41698647,-9.40922832,3.87697005,2.66675735,-8.57374668,860.66691589,-30.38573489,-0.57325406,,,,,,1,0,0,1,1740256965856598729
F,115,0,1740256965859163136,,-0.03266198,1.08263826,-0.02494012,3.10821152,-0.20555462,0.4388873,-0.0000426,0.00218544,-0.00003613,0.00621357,-0.00040688,0.00088053,931.6885376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256965860484654
F,115,0,1740256965860423680,['estOrientQuaternion'],,,,,,,,,,,,,,0.17117448,0.9543395,-0.16876672,0.17735076,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.11360955,-0.20172131,0.43239921,-0.23917639,10.46044254,-0.19695519,3.63653469,13.07033157,-8.7887516,3.87571096,2.60988903,-8.59179688,860.66691589,-30.40582888,-0.24972421,,,,,,2,2,0,2,1740256965860807418
F,115,0,1740256965861162752,,-0.05265315,1.13418877,-0.03103537,3.08496642,-0.20354386,0.45357272,-0.00013176,0.00228247,-0.00005076,0.00616033,-0.00041286,0.00091161,931.68859863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965860917401
F,115,0,1740256965862422272,['estOrientQuaternion'],,,,,,,,,,,,,,0.16810144,0.9548279,-0.16867208,0.17775126,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.08780694,-0.2119323,0.44923195,-0.63657427,11.08677959,-0.2082403,3.2378552,13.63991642,-8.81764889,3.87442946,2.55313683,-8.60940838,860.66691589,-30.42540008,0.00585086,,,,,,1,2,0,1,1740256965861606003
F,115,0,1740256965863159296,,-0.06229564,1.20123076,-0.00113175,3.06428576,-0.19891129,0.46763176,-0.00011206,0.00242696,-4.04e-6,0.00612718,-0.00039623,0.00094156,931.68865967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1740256965861874081
F,115,0,1740256965864419328,['estOrientQuaternion'],,,,,,,,,,,,,,0.1650438,0.95530069,-0.16859476,0.17814913,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.07191706,-0.20184475,0.46438283,-0.48016912,11.7419157,-0.17328815,3.39300108,14.23842907,-8.79985237,3.87317014,2.49651337,-8.62656403,860.66691589,-30.44495234,0.00715682,,,,,,3,0,0,1,1740256965861874081
F,115,0,1740256965865157376,,-0.08570129,1.31173313,0.02568268,3.03640366,-0.20262842,0.48769423,-0.00018804,0.00261747,0.00007246,0.00606668,-0.00040335,0.00097561,931.68865967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256965866483757
F,115,0,1740256965866419200,['estOrientQuaternion'],,,,,,,,,,,,,,0.16200431,0.95575726,-0.16853243,0.1785485,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.04293823,-0.20207609,0.47738472,-0.8799383,12.44439411,0.29305145,2.99206805,14.88445854,-8.35016918,3.87200642,2.44006467,-8.6432209,860.66691589,-30.46318878,0.67911899,,,,,,2,2,0,2,1740256965866813725
F,115,0,1740256965867156480,,-0.08749679,1.36486423,0.01651887,3.00498414,-0.19862889,0.50403881,-0.00017632,0.0028027,0.00004716,0.00600415,-0.00039909,0.00101928,931.68865967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965866925578
F,115,0,1740256965868422912,['estOrientQuaternion'],,,,,,,,,,,,,,0.15898778,0.95619684,-0.1684929,0.17894308,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,3.01278257,-0.20462033,0.50392991,-0.86642659,13.80118275,0.28204685,3.00442791,16.18505859,-8.37735462,3.87085438,2.38387561,-8.65940189,860.66691589,-30.48134754,0.73524709,,,,,,1,2,0,3,1740256965872720160
F,115,0,1740256965869158144,,-0.08271767,1.38336039,-0.01056321,2.97672462,-0.20015773,0.5217306,-0.00016487,0.00275993,-0.00001484,0.00594509,-0.00040049,0.0010442,931.68865967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3,1740256965872823865
F,115,0,1740256965870425344,['estOrientQuaternion'],,,,,,,,,,,,,,0.15599626,0.95661968,-0.1684742,0.17933364,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,2.98099208,-0.20194836,0.51261157,-0.82649213,13.45948792,0.00399196,3.04323411,15.78748035,-8.67110443,3.86972618,2.3279922,-8.67509651,860.66691589,-30.49985895,0.55374981,,,,,,3,0,0,3,1740256965873071813
F,115,0,1740256965871161856,,-0.1395451,1.42216539,0.01083287,2.9481895,-0.20150623,0.53958893,-0.0002684,0.00284474,-3.23e-6,0.00588953,-0.00040205,0.00108201,931.68865967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,1740256965873071813
F,115,0,1740256965872426496,['estOrientQuaternion'],,,,,,,,,,,,,,0.15302895,0.95702648,-0.16847284,0.17972063,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,2.95400858,-0.20296466,0.53275037,-1.06652164,13.82745171,-0.20818579,2.80209327,16.09986687,-8.8985014,3.86861491,2.27241564,-8.69031525,860.66691589,-30.51829667,0.58396328,,,,,,1,0,0,3,1740256965873732489
F,115,0,1740256965873162496,,-0.15298481,1.47851896,0.03405143,2.9191606,-0.20216177,0.55305219,-0.00033197,0.00297291,0.00008417,0.00582934,-0.00040495,0.00111183,931.68865967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256965874004030
F,115,0,1740256965874425344,['estOrientQuaternion'],,,,,,,,,,,,,,0.15008403,0.95741731,-0.1684933,0.18010242,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,2.92364717,-0.20527136,0.55008805,-1.68312454,14.43341446,0.36317402,2.1843698,16.65051842,-8.34191322,3.86749434,2.21710443,-8.70508766,860.66691589,-30.53491409,1.48472065,,,,,,3,2,0,2,1740256965874004030
F,115,0,1740256965875160064,,-0.15842135,1.50776482,0.02732176,2.88166738,-0.21184328,0.57293987,-0.00031732,0.00302415,0.00008837,0.00575355,-0.00041847,0.00115542,931.68865967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256965874124495
F,115,0,1740256965876422912,['estOrientQuaternion'],,,,,,,,,,,,,,0.14716519,0.95779222,-0.16853596,0.18047795,702.20172119,0.05000291,0.02499987,0.12305927,0.05691818,2.88917112,-0.20712253,0.56936926,-1.53734338,14.78108788,0.51754779,2.32901001,16.94322205,-8.20186234,3.86635327,2.16213322,-8.71940994,860.66691589,-30.55124537,1.62299775,,,,,,1,0,0,1,1740256965874648299
F,115,0,1740256965877158400,,-0.22440681,1.50503337,-0.01538786,2.85158968,-0.21300471,0.59239,-0.00044183,0.00304335,-0.00005908,0.00569125,-0.00043679,0.00118602,931.81079102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256965878485742
F,115,0,1740256965878423040,['estOrientQuaternion'],,,,,,,,,,,,,,0.14427382,0.95815241,-0.1686006,0.18083932,699.72583008,0.05000291,0.02499987,0.12305927,0.05691818,2.8540256,-0.22427484,0.58306402,-1.89644122,15.03250408,-0.23619939,1.96860719,17.14006424,-8.96953869,3.86504841,2.10756063,-8.73333931,858.19102478,-30.56830454,1.268814,,,,,,2,2,0,2,1740256965878817469
